scorer,,,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe,Apollo-Rowe
bodyparts,,,Elbow,Elbow,Ankle,Ankle,MCP1,MCP1,FingerTip1,FingerTip1,MCP2,MCP2,Tip2,Tip2,MCP3,MCP3,Tip3,Tip3,MCP4,MCP4,FingerTip4,FingerTip4,MCP5,MCP5,FingerTip5,FingerTip5
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,1084344-1-6,img03.png,,,,,1126.210813941133,484.7481558552583,1134.5909224795337,505.0635704938052,,,,,,,,,,,,,,,,
labeled-data,1084344-1-6,img04.png,,,,,1114.7833932069504,498.46106073627743,1119.3543615006233,520.3001314727154,,,,,,,,,,,,,1099.54683222804,473.06679243809384,,
labeled-data,1084344-1-6,img05.png,,,,,1111.4821383281865,516.237048545006,1113.0057944260775,542.3931448921352,,,,,,,,,,,,,1095.9916346662944,489.5730668319132,,
labeled-data,1084344-1-6,img06.png,,,1113.767622475023,488.8112387829677,1102.0862590578586,522.5856156195518,1104.1178005217132,549.5035400156265,,,1117.8307054027323,550.5193107475538,,,,,,,,,1091.4206663726213,498.46106073627743,,
labeled-data,1084344-1-6,img07.png,,,1109.4505968643318,499.98471683416847,1096.2455773492763,536.5524631835528,1095.229806617349,558.3915339199908,,,1110.9742529622229,557.8836485540271,,,,,,,,,1087.1036407619301,506.3332839087144,,
labeled-data,1084344-1-6,img08.png,,,1104.6256858876768,504.04779976187785,1090.6588383236758,528.4262973281342,1083.8023858831664,545.9483424538809,,,1088.3733541768395,556.8678778220998,,,1100.5626029599675,556.3599924561361,,,,,,,,
labeled-data,1084344-1-6,img11.png,,,1082.0247871022934,482.20872902543994,1059.1699456339281,513.189736349224,1048.2504102657092,505.31751317678703,1062.9790858786557,523.8553290344611,,,,,,,,,,,1056.63051880411,497.19134732136826,,
labeled-data,1084344-1-6,img12.png,,,1081.5169017363298,477.1298753658032,1062.9790858786557,508.11088268958724,1054.0910919742914,497.19134732136826,1070.8513090510926,516.4909912279878,,,,,,,,,,,,,,
labeled-data,1084344-1-6,img13.png,,,1084.056328566148,463.6709131677659,1073.644678563893,499.73077415118667,1059.677830999892,487.5415253680585,,,,,,,,,,,,,,,,
labeled-data,1084344-1-6,img14.png,,,1087.611526127894,454.7829192634016,1079.4853602724752,487.7954680510403,1065.7724553914559,476.3680473168577,,,,,,,,,,,,,,,,
